Timestamp,Quat_W,Quat_X,Quat_Y,Quat_Z
1651139276206,0.702803,0.302802,0.261871,0.588048
1651139276216,0.702657,0.30299,0.26171,0.588198
1651139276226,0.70251,0.30319,0.262018,0.588133
1651139276237,0.702589,0.302922,0.262522,0.587952
1651139276246,0.70245,0.303281,0.262714,0.587848
1651139276256,0.701993,0.303372,0.262777,0.588318
1651139276266,0.702235,0.302922,0.262615,0.588333
1651139276276,0.70255,0.302379,0.263156,0.587995
1651139276289,0.70265,0.302181,0.263236,0.587941
1651139276296,0.702537,0.301541,0.264691,0.587751
1651139276306,0.702554,0.301541,0.264913,0.587631
1651139276320,0.702155,0.301748,0.265209,0.587869
1651139276328,0.702287,0.301625,0.265444,0.587667
1651139276337,0.702633,0.301634,0.265218,0.587352
1651139276346,0.702711,0.301654,0.265312,0.587205
1651139276357,0.702848,0.301372,0.265301,0.587191
1651139276366,0.703088,0.301222,0.265114,0.587066
1651139276376,0.70318,0.301042,0.265099,0.587054
1651139276387,0.703304,0.301278,0.265009,0.586825
1651139276396,0.703578,0.300891,0.265428,0.586505
1651139276406,0.703584,0.301217,0.265476,0.586309
1651139276416,0.703484,0.301086,0.266109,0.586209
1651139276426,0.703614,0.301053,0.266026,0.58610797
1651139276437,0.703669,0.301237,0.265764,0.586067
1651139276446,0.703672,0.301407,0.26565,0.586028
1651139276456,0.703423,0.301505,0.2654,0.586389
1651139276466,0.703521,0.301673,0.265055,0.586341
1651139276477,0.70346,0.302004,0.264539,0.586477
1651139276487,0.703446,0.302326,0.264248,0.586459
1651139276496,0.703652,0.302307,0.264112,0.586283
1651139276506,0.70362,0.302704,0.263826,0.586245
1651139276516,0.703713,0.302588,0.264159,0.586044
1651139276526,0.703708,0.302849,0.263993,0.585989
1651139276537,0.703735,0.302952,0.264149,0.585834
1651139276546,0.703762,0.302983,0.264047,0.585831
1651139276556,0.703766,0.303266,0.263728,0.585823
1651139276566,0.703681,0.30364,0.263629,0.585776
1651139276576,0.70344,0.303624,0.263763,0.586013
1651139276587,0.703458,0.303801,0.263454,0.586039
1651139276597,0.70313,0.304113,0.263132,0.586415
1651139276606,0.703073,0.304372,0.262905,0.586452
1651139276616,0.702871,0.304659,0.262566,0.58669597
1651139276626,0.702814,0.304817,0.262263,0.586819
1651139276637,0.702768,0.305116,0.262054,0.586812
1651139276646,0.702768,0.305223,0.261864,0.58684
1651139276656,0.70313,0.305119,0.262066,0.586371
1651139276666,0.703045,0.305384,0.262118,0.586311
1651139276676,0.702881,0.305475,0.262299,0.586379
1651139276687,0.702884,0.305681,0.262311,0.586263
1651139276696,0.702757,0.305732,0.26242,0.586341
1651139276706,0.70273,0.305899,0.262479,0.586259
1651139276717,0.702487,0.306072,0.26233,0.586526
1651139276726,0.702547,0.306054,0.262254,0.586498
1651139276736,0.702451,0.306171,0.26196,0.586683
1651139276747,0.702508,0.306132,0.261811,0.586701
1651139276756,0.702531,0.306165,0.261549,0.586773
1651139276766,0.702687,0.306024,0.261376,0.586738
1651139276776,0.703057,0.305728,0.261584,0.586355
1651139276788,0.703112,0.305752,0.261642,0.586252
1651139276797,0.703152,0.305502,0.2621,0.586129
1651139276806,0.703243,0.305437,0.26215,0.586032
1651139276816,0.703019,0.305488,0.262285,0.586214
1651139276826,0.703183,0.305345,0.262244,0.58611
1651139276837,0.703221,0.305404,0.262095,0.5861
1651139276847,0.703253,0.305562,0.262147,0.585957
1651139276856,0.703268,0.305533,0.262131,0.58596
1651139276866,0.703244,0.306047,0.262158,0.585709
1651139276876,0.70323,0.306059,0.26211,0.585741
1651139276887,0.703271,0.306465,0.262108,0.58548
1651139276897,0.703571,0.306373,0.26200598,0.585213
1651139276906,0.70355,0.306672,0.262075,0.585051
1651139276916,0.703653,0.306561,0.262054,0.584994
1651139276926,0.703722,0.306507,0.261949,0.584987
1651139276936,0.703712,0.306335,0.262103,0.58502
1651139276947,0.70374,0.306243,0.26201,0.585077
1651139276957,0.70361,0.30630898,0.261868,0.585262
1651139276966,0.703599,0.306336,0.261757,0.585311
1651139276976,0.703455,0.30652,0.261439,0.58553
1651139276987,0.703443,0.306509,0.261269,0.585626
1651139276997,0.703551,0.306457,0.261417,0.585457
1651139277006,0.703486,0.306629,0.261368,0.585466
1651139277016,0.703416,0.306865,0.261201,0.58550197
1651139277026,0.70345,0.306852,0.261066,0.585528
1651139277036,0.70359,0.306793,0.26081198,0.585503
1651139277047,0.703581,0.306995,0.260765,0.585429
1651139277057,0.703642,0.306569,0.261288,0.585346
1651139277066,0.703604,0.30690598,0.261331,0.585197
1651139277077,0.70338,0.30691,0.261391,0.585437
1651139277086,0.70343,0.306976,0.261367,0.585352
1651139277103,0.703402,0.307019,0.261335,0.585378
1651139277107,0.703333,0.30717,0.261386,0.585358
1651139277116,0.703118,0.30693,0.261988,0.585474
1651139277126,0.703145,0.306971,0.261919,0.585451
1651139277136,0.703013,0.307074,0.262057,0.585493
1651139277147,0.703066,0.307064,0.26199,0.585464
1651139277156,0.703393,0.306919,0.262062,0.585117
1651139277166,0.703282,0.30737,0.262177,0.584961
1651139277176,0.703238,0.30718,0.262571,0.584938
1651139277186,0.70317197,0.307703,0.262595,0.584731
1651139277197,0.702978,0.307805,0.262803,0.584817
1651139277206,0.702845,0.308337,0.262905,0.58465
1651139277216,0.702704,0.308422,0.2628,0.584822
1651139277226,0.702701,0.308528,0.262678,0.584826
1651139277236,0.702569,0.308525,0.262735,0.58496
1651139277246,0.702589,0.308515,0.26260298,0.585
1651139277256,0.702432,0.30858698,0.262652,0.585128
1651139277268,0.702433,0.308571,0.262604,0.585158
1651139277276,0.70238,0.308645,0.262476,0.585239
1651139277286,0.702372,0.308699,0.262497,0.585211
1651139277296,0.702381,0.308905,0.262101,0.585269
1651139277306,0.702452,0.308763,0.262,0.585304
1651139277319,0.702705,0.308773,0.261559,0.585192
1651139277326,0.702688,0.308776,0.261505,0.585236
1651139277336,0.702612,0.30856,0.261769,0.585323
1651139277346,0.702594,0.308503,0.261673,0.585418
1651139277356,0.702257,0.308645,0.261846,0.585669
1651139277369,0.702257,0.308645,0.261845,0.58567
1651139277376,0.702272,0.30873,0.261555,0.585736
1651139277386,0.702272,0.30873,0.261554,0.585737
1651139277396,0.702314,0.308764,0.261412,0.585732
1651139277406,0.702314,0.308764,0.261411,0.585732
1651139277419,0.702324,0.308722,0.261523,0.585693
1651139277426,0.702324,0.308722,0.261523,0.585692
1651139277437,0.702326,0.308544,0.262011,0.585566
1651139277446,0.702326,0.308545,0.262012,0.585566
1651139277456,0.702038,0.30845,0.262459,0.58576
1651139277468,0.702039,0.308449,0.262459,0.58576
1651139277476,0.702024,0.308575,0.262151,0.585848
1651139277486,0.702025,0.308573,0.262151,0.585848
1651139277496,0.702309,0.308309,0.262632,0.585431
1651139277506,0.702308,0.308311,0.262634,0.585431
1651139277519,0.702108,0.307988,0.263507,0.585449
1651139277526,0.702108,0.307989,0.263507,0.585448
1651139277536,0.701879,0.308076,0.263428,0.585712
1651139277546,0.70188,0.308074,0.263428,0.585712
1651139277557,0.702199,0.308278,0.262822,0.585494
1651139277569,0.70219797,0.308279,0.262823,0.585495
1651139277576,0.702451,0.30807,0.263155,0.585152
1651139277586,0.70245,0.308073,0.263154,0.585152
1651139277596,0.702091,0.307929,0.263609,0.585454
1651139277606,0.702091,0.30793,0.263608,0.585454
1651139277618,0.701864,0.308244,0.263066,0.585805
1651139277626,0.701864,0.308244,0.263065,0.585805
1651139277637,0.702115,0.308309,0.262843,0.58557
1651139277646,0.702115,0.308309,0.262843,0.58557
1651139277657,0.702103,0.308358,0.262752,0.585599
1651139277668,0.702103,0.308358,0.262752,0.585599
1651139277677,0.702021,0.308249,0.262983,0.585651
1651139277686,0.702021,0.308251,0.262984,0.585651
1651139277696,0.701736,0.308153,0.263252,0.585922
1651139277706,0.701737,0.308153,0.263251,0.585922
1651139277718,0.701632,0.308421,0.262798,0.586109
1651139277726,0.701633,0.308419,0.262797,0.58611
1651139277736,0.702182,0.308258,0.262926,0.585479
1651139277746,0.702181,0.30826,0.262927,0.585479
1651139277756,0.702097,0.308023,0.263363,0.585507
1651139277768,0.702098,0.308023,0.263363,0.585507
1651139277776,0.701934,0.308101,0.263276,0.585701
1651139277786,0.701934,0.308101,0.263276,0.585701
1651139277797,0.702108,0.308084,0.263263,0.585507
1651139277807,0.702108,0.308084,0.263263,0.585508
1651139277818,0.702148,0.307979,0.263429,0.585441
1651139277826,0.702147,0.307979,0.263429,0.585442
1651139277836,0.701988,0.308013,0.263407,0.585624
1651139277846,0.701988,0.308013,0.263407,0.585624
1651139277856,0.701893,0.30819198,0.263139,0.585764
1651139277869,0.701893,0.30819198,0.263139,0.585765
1651139277876,0.70193,0.308097,0.263282,0.585706
1651139277886,0.701929,0.308098,0.263282,0.585707
1651139277896,0.70174,0.308164,0.263213,0.585929
1651139277906,0.701741,0.308163,0.263212,0.585929
1651139277918,0.70171,0.308258,0.263071,0.58598
1651139277926,0.70171,0.308258,0.263071,0.58598
1651139277936,0.701683,0.308261,0.26307,0.586011
1651139277946,0.701682,0.308261,0.263069,0.586012
1651139277956,0.701495,0.308305,0.263032,0.58623
1651139277968,0.701495,0.308306,0.263031,0.58623
1651139277976,0.701386,0.30837,0.262952,0.586361
1651139277986,0.701386,0.308371,0.262952,0.586362
1651139277996,0.701222,0.308582,0.262665,0.586575
1651139278006,0.701222,0.308582,0.262664,0.586575
1651139278018,0.701346,0.308496,0.262772,0.586424
1651139278026,0.701346,0.308497,0.262773,0.586424
1651139278037,0.701342,0.308352,0.262983,0.58641
1651139278046,0.701342,0.308352,0.262984,0.58641
1651139278056,0.701175,0.308315,0.263059,0.586596
1651139278068,0.701175,0.308315,0.263059,0.586595
1651139278076,0.701165,0.308287,0.26309898,0.586604
1651139278086,0.701164,0.308288,0.26309898,0.586604
1651139278100,0.701135,0.308227,0.263187,0.586632
1651139278107,0.701135,0.308227,0.263186,0.586632
1651139278118,0.701074,0.308336,0.263042,0.586712
1651139278126,0.701074,0.308336,0.263042,0.586712
1651139278136,0.701252,0.308151,0.26328,0.58649
1651139278146,0.701251,0.308153,0.26328,0.58649
1651139278157,0.701106,0.3081,0.263368,0.586651
1651139278167,0.701106,0.3081,0.263368,0.586651
1651139278176,0.700969,0.30816,0.263299,0.586815
1651139278186,0.700969,0.308159,0.263298,0.586815
1651139278196,0.70105,0.30807,0.263411,0.586715
1651139278206,0.70105,0.308071,0.263411,0.586715
1651139278217,0.70105,0.307944,0.263581,0.58670497
1651139278226,0.70105,0.307946,0.263582,0.586704
1651139278236,0.700855,0.308075,0.263426,0.586938
1651139278246,0.700856,0.308075,0.263425,0.586938
1651139278256,0.700824,0.30838,0.263021,0.586998
1651139278267,0.700824,0.308378,0.26302,0.586998
1651139278277,0.700955,0.308392,0.26299,0.586848
1651139278286,0.700955,0.308393,0.26299,0.586848
1651139278296,0.700992,0.308162,0.26329,0.586791
1651139278306,0.700992,0.308162,0.26329,0.586791
1651139278317,0.700914,0.308311,0.2631,0.586891
1651139278326,0.700914,0.308312,0.2631,0.586891
1651139278336,0.70081097,0.308212,0.263235,0.587005
1651139278346,0.70081097,0.308213,0.263235,0.587005
1651139278356,0.700708,0.308518,0.262844,0.587142
1651139278368,0.700708,0.308519,0.262844,0.587142
1651139278376,0.700866,0.308623,0.262697,0.586965
1651139278386,0.700866,0.308623,0.262697,0.586965
1651139278397,0.700834,0.308268,0.263158,0.586983
1651139278406,0.700834,0.308267,0.263158,0.586983
1651139278417,0.700736,0.308388,0.26301,0.587103
1651139278426,0.700736,0.308387,0.263009,0.587103
1651139278436,0.700936,0.308416,0.262962,0.586872
1651139278446,0.700935,0.308416,0.262962,0.586872
1651139278456,0.70087,0.308487,0.262874,0.586952
1651139278468,0.700871,0.30848598,0.262872,0.586952
1651139278476,0.700813,0.308671,0.262638,0.587028
1651139278486,0.700814,0.30866998,0.262637,0.587029
1651139278496,0.700853,0.30877,0.262507,0.586987
1651139278506,0.700853,0.30877098,0.262507,0.586988
1651139278517,0.700754,0.308649,0.262664,0.58709997
1651139278526,0.700754,0.308648,0.262662,0.587101
1651139278536,0.70067,0.308699,0.262602,0.587201
1651139278546,0.700671,0.308698,0.262602,0.587201
1651139278556,0.700919,0.308488,0.262857,0.5869
1651139278567,0.700919,0.30849,0.262858,0.586899
1651139278576,0.70074,0.308511,0.262838,0.587111
1651139278586,0.70074,0.30851,0.262838,0.587111
1651139278596,0.700722,0.308593,0.262734,0.587135
1651139278606,0.700723,0.308591,0.262734,0.587135
1651139278617,0.700882,0.308684,0.262612,0.586951
1651139278626,0.700882,0.308684,0.262612,0.586951
1651139278637,0.700866,0.308763,0.262514,0.586972
1651139278646,0.700866,0.308763,0.262514,0.586972
1651139278656,0.70092,0.30869,0.26260298,0.58690697
1651139278668,0.70092,0.30869,0.26260298,0.58690697
1651139278676,0.700974,0.308725,0.262558,0.586844
1651139278686,0.700974,0.308724,0.262558,0.586845
1651139278696,0.700992,0.308817,0.262441,0.586826
1651139278706,0.700992,0.308817,0.262441,0.586826
1651139278717,0.700924,0.308871,0.262376,0.586909
1651139278726,0.700924,0.308871,0.262375,0.586909
1651139278736,0.700849,0.308904,0.262337,0.586998
1651139278746,0.700849,0.308904,0.262337,0.586998
1651139278757,0.700985,0.308977,0.262243,0.58684
1651139278767,0.700984,0.308978,0.262243,0.586839
1651139278776,0.701101,0.308906,0.262328,0.5867
1651139278786,0.701101,0.308906,0.262329,0.5867
1651139278796,0.701185,0.308829,0.262422,0.586598
1651139278806,0.701185,0.308829,0.262423,0.586598
1651139278817,0.70113,0.308847,0.262402,0.586663
1651139278826,0.701131,0.308846,0.262402,0.586663
1651139278836,0.70117,0.308902,0.262332,0.586618
1651139278846,0.70117,0.308902,0.262332,0.586618
1651139278856,0.701073,0.308943,0.262283,0.586734
1651139278867,0.701073,0.308942,0.262282,0.586734
1651139278877,0.701027,0.308956,0.262265,0.58679
1651139278886,0.701027,0.308956,0.262265,0.58679
1651139278896,0.701192,0.309178,0.261991,0.586599
1651139278906,0.701192,0.309178,0.26199,0.586599
1651139278916,0.701387,0.309032,0.262166,0.586364
1651139278926,0.701386,0.309034,0.262166,0.586365
1651139278936,0.701104,0.308828,0.262421,0.58669597
1651139278946,0.701104,0.308829,0.262421,0.58669597
1651139278956,0.700716,0.309133,0.262058,0.587161
1651139278966,0.700717,0.309131,0.262057,0.587161
1651139278976,0.700875,0.309398,0.26173,0.586977
1651139278986,0.700875,0.309398,0.26173,0.586978
1651139278997,0.701063,0.309412,0.261709,0.586755
1651139279007,0.701063,0.309411,0.261708,0.586756
1651139279016,0.700985,0.309211,0.261951,0.586846
1651139279026,0.700985,0.309211,0.261951,0.586846
1651139279036,0.701014,0.30929,0.261857,0.586812
1651139279046,0.701014,0.309291,0.261858,0.586811
1651139279056,0.70098,0.30934,0.261799,0.586852
1651139279066,0.70098,0.30934,0.261799,0.586852
1651139279076,0.70091,0.309234,0.261926,0.586935
1651139279086,0.70091,0.309234,0.261926,0.586935
1651139279100,0.700792,0.308893,0.262338,0.587071
1651139279107,0.700792,0.308893,0.262338,0.587071
1651139279117,0.700897,0.308866,0.262371,0.586945
1651139279126,0.700897,0.308867,0.262371,0.586945
1651139279136,0.701002,0.308992,0.262218,0.586822
1651139279146,0.701002,0.308991,0.262217,0.586822
1651139279156,0.700932,0.309128,0.262052,0.586908
1651139279166,0.700933,0.309127,0.262051,0.586909
1651139279176,0.701033,0.309177,0.261988,0.586791
1651139279186,0.701032,0.309178,0.261989,0.58679
1651139279196,0.70102,0.309181,0.261986,0.586804
1651139279206,0.70102,0.309182,0.261987,0.586804
1651139279216,0.701019,0.30916,0.262016,0.586804
1651139279226,0.701019,0.30916,0.262016,0.586804
1651139279237,0.701007,0.309223,0.261939,0.586819
1651139279246,0.701008,0.309222,0.261939,0.586819
1651139279256,0.700884,0.309188,0.26198,0.586966
1651139279267,0.700885,0.309186,0.26198,0.586966
1651139279276,0.700874,0.309217,0.261944,0.586979
1651139279286,0.700875,0.309216,0.261944,0.586979
1651139279296,0.700952,0.309495,0.261609,0.58688897
1651139279306,0.700952,0.309495,0.261609,0.58688897
1651139279317,0.70103097,0.309414,0.26170298,0.586795
1651139279326,0.70103097,0.309413,0.261702,0.586796
1651139279336,0.700916,0.309178,0.261984,0.586931
1651139279346,0.700917,0.309178,0.261983,0.586931
1651139279357,0.700966,0.308903,0.262312,0.58687
1651139279366,0.700966,0.308903,0.262312,0.58687
1651139279376,0.700842,0.309079,0.262104,0.587018
1651139279386,0.700843,0.309078,0.262103,0.587018
1651139279396,0.701088,0.309208,0.261944,0.586728
1651139279406,0.701088,0.309208,0.261945,0.586728
1651139279416,0.701104,0.309284,0.261855,0.586708
1651139279426,0.701104,0.30928499,0.261855,0.586708
1651139279436,0.701164,0.309391,0.261727,0.586638
1651139279446,0.701164,0.309391,0.261727,0.586638
1651139279456,0.701223,0.30934,0.261787,0.586568
1651139279467,0.701223,0.309339,0.261786,0.586568
1651139279477,0.701203,0.309229,0.261918,0.58659
1651139279486,0.701204,0.309228,0.261917,0.58659
1651139279496,0.701282,0.309183,0.261973,0.586496
1651139279506,0.701282,0.309183,0.261973,0.586496
1651139279516,0.701254,0.309243,0.261901,0.586531
1651139279526,0.701254,0.309242,0.261901,0.586531
1651139279536,0.701366,0.309315,0.261812,0.586398
1651139279546,0.701366,0.309315,0.26181298,0.586398
1651139279556,0.701363,0.309337,0.261786,0.586401
1651139279566,0.701363,0.309337,0.261786,0.586401
1651139279576,0.701275,0.309367,0.261752,0.586507
1651139279586,0.701275,0.309367,0.261751,0.586507
1651139279598,0.701355,0.309329,0.261795,0.586412
1651139279606,0.701355,0.309329,0.261794,0.586412
1651139279616,0.701265,0.309266,0.26187,0.586519
1651139279626,0.701265,0.309265,0.261869,0.586519
1651139279636,0.70141,0.309263,0.261872,0.586346
1651139279648,0.701409,0.309264,0.261873,0.586346
1651139279656,0.701416,0.309308,0.26182,0.586339
1651139279666,0.701415,0.309309,0.26182,0.586339
1651139279676,0.701319,0.309322,0.261805,0.586453
1651139279686,0.70132,0.309322,0.261805,0.586453
1651139279698,0.701245,0.309356,0.261764,0.586542
1651139279706,0.701245,0.309356,0.261764,0.586542
1651139279717,0.701156,0.309381,0.261734,0.586649
1651139279726,0.701157,0.309381,0.261734,0.586649
1651139279736,0.701129,0.309354,0.261766,0.586682
1651139279746,0.701129,0.309354,0.261766,0.586682
1651139279756,0.701298,0.309462,0.261638,0.58648
1651139279766,0.701298,0.309461,0.261638,0.58648
1651139279776,0.701411,0.309512,0.261577,0.586345
1651139279786,0.701411,0.309511,0.261577,0.586345
1651139279798,0.701468,0.309463,0.261636,0.586276
1651139279806,0.701468,0.309463,0.261636,0.586276
1651139279816,0.701445,0.309395,0.261716,0.586304
1651139279826,0.701445,0.309395,0.261716,0.586304
1651139279836,0.701447,0.309356,0.261763,0.586302
1651139279849,0.701447,0.309357,0.261763,0.58630097
1651139279856,0.701438,0.309421,0.261686,0.586313
1651139279866,0.701438,0.309422,0.261686,0.586313
1651139279876,0.701462,0.309482,0.261613,0.586284
1651139279886,0.701462,0.309482,0.261613,0.586284
1651139279899,0.701465,0.309547,0.261536,0.586281
1651139279906,0.701464,0.309547,0.261536,0.586281
1651139279916,0.70154,0.309642,0.261424,0.58619
1651139279926,0.70154,0.309642,0.261424,0.58619
1651139279936,0.701425,0.309649,0.261415,0.58632797
1651139279949,0.701425,0.309648,0.261414,0.586329
1651139279957,0.701391,0.309688,0.261366,0.58637
1651139279966,0.701391,0.309688,0.261365,0.586371
1651139279976,0.701396,0.30959,0.261482,0.586364
1651139279986,0.701396,0.309591,0.261481,0.586364
1651139279998,0.701434,0.309666,0.261393,0.58631897
1651139280006,0.701434,0.309666,0.261392,0.58631897
1651139280017,0.701545,0.309771,0.261268,0.586186
1651139280026,0.701545,0.309771,0.261269,0.586186
1651139280036,0.701575,0.30982,0.261208,0.586151
1651139280048,0.701575,0.30982,0.261208,0.586151
1651139280056,0.701449,0.309693,0.261359,0.586302
1651139280067,0.701449,0.309693,0.261358,0.586302
1651139280077,0.70144,0.309742,0.261299,0.586313
1651139280086,0.70144,0.309742,0.261299,0.586313
1651139280100,0.701432,0.309792,0.261239,0.586323
1651139280107,0.701432,0.309793,0.261239,0.586323
1651139280116,0.701369,0.309707,0.261342,0.586397
1651139280126,0.701369,0.309707,0.261341,0.586397
1651139280136,0.701377,0.309654,0.261403,0.586389
1651139280148,0.701377,0.309654,0.261403,0.586389
1651139280156,0.701425,0.3095,0.261587,0.586331
1651139280166,0.701425,0.3095,0.261588,0.58633
1651139280177,0.70135,0.309318,0.261807,0.586418
1651139280186,0.70135,0.309319,0.261808,0.586418
1651139280198,0.701138,0.309356,0.261767,0.58667
1651139280206,0.701138,0.309356,0.261767,0.586669
1651139280216,0.701026,0.309477,0.261623,0.586804
1651139280226,0.701026,0.309477,0.261623,0.586804
1651139280236,0.701057,0.309546,0.261539,0.586767
1651139280248,0.701057,0.309546,0.261539,0.586767
1651139280256,0.701061,0.309618,0.261455,0.586762
1651139280266,0.701061,0.309618,0.261455,0.586762
1651139280276,0.701173,0.309687,0.261372,0.586628
1651139280286,0.701173,0.309687,0.261372,0.586629
1651139280297,0.701333,0.309563,0.261518,0.586437
1651139280306,0.701333,0.309564,0.26151899,0.586437
1651139280317,0.701093,0.309515,0.261577,0.58672297
1651139280326,0.701094,0.309515,0.261576,0.58672297
1651139280336,0.700937,0.309501,0.261594,0.58691
1651139280348,0.700937,0.309501,0.261594,0.58691
1651139280356,0.700971,0.309569,0.261514,0.586869
1651139280366,0.700971,0.309568,0.261513,0.58687
1651139280376,0.701114,0.309651,0.261414,0.5867
1651139280386,0.701114,0.30965,0.261413,0.5867
1651139280397,0.701091,0.309689,0.261366,0.586728
1651139280406,0.701092,0.309688,0.261366,0.586728
1651139280416,0.701217,0.309502,0.261587,0.586577
1651139280426,0.701217,0.309502,0.261588,0.586577
1651139280437,0.701221,0.309503,0.261589,0.586571
1651139280447,0.701221,0.309503,0.261589,0.586571
1651139280456,0.701273,0.309598,0.261474,0.586511
1651139280466,0.701273,0.309597,0.261473,0.58651197
1651139280476,0.701395,0.309353,0.261763,0.586366
1651139280487,0.701395,0.309353,0.261763,0.586366
1651139280498,0.701309,0.309383,0.261727,0.586468
1651139280506,0.701309,0.309384,0.261728,0.586468
1651139280516,0.701287,0.30944,0.261662,0.58649397
1651139280526,0.701287,0.30944,0.261661,0.58649397
1651139280537,0.701364,0.309536,0.261546,0.586402
1651139280548,0.701364,0.309536,0.261546,0.586403
1651139280557,0.701297,0.309519,0.261565,0.586483
1651139280566,0.701297,0.30952,0.261565,0.586483
1651139280576,0.701307,0.309508,0.26158,0.58647
1651139280586,0.701307,0.309509,0.26158,0.58647
1651139280598,0.701137,0.309494,0.2616,0.586672
1651139280606,0.701137,0.309494,0.261599,0.586672
1651139280616,0.701193,0.309484,0.261609,0.586606
1651139280626,0.701193,0.309485,0.261609,0.586606
1651139280637,0.701192,0.309542,0.26154,0.586608
1651139280648,0.701191,0.309542,0.26154,0.586608
1651139280656,0.70128,0.309544,0.261536,0.58650297
1651139280666,0.70128,0.309544,0.261537,0.58650297
1651139280677,0.701195,0.309564,0.261514,0.586604
1651139280687,0.701195,0.309563,0.261513,0.586605
1651139280698,0.701174,0.309457,0.26164,0.58663
1651139280706,0.701174,0.309456,0.26164,0.58663
1651139280716,0.701066,0.309423,0.261681,0.586759
1651139280726,0.701066,0.309422,0.261681,0.586759
1651139280736,0.701079,0.309487,0.261605,0.586743
1651139280748,0.701079,0.309487,0.261605,0.586743
1651139280756,0.70105,0.309376,0.261736,0.586778
1651139280766,0.70105,0.309375,0.261736,0.586778
1651139280776,0.701055,0.309376,0.261735,0.586772
1651139280787,0.701055,0.309376,0.261735,0.586772
1651139280797,0.701221,0.309525,0.261557,0.586574
1651139280806,0.701221,0.309525,0.261558,0.586574
1651139280816,0.701192,0.309523,0.26156,0.586608
1651139280826,0.701192,0.309524,0.26156,0.586608
1651139280836,0.701105,0.309389,0.261721,0.586712
1651139280847,0.701105,0.309389,0.261721,0.586712
1651139280856,0.701046,0.309378,0.261735,0.586781
1651139280866,0.701047,0.309378,0.261735,0.586781
1651139280876,0.701071,0.309357,0.26176,0.586752
1651139280886,0.70107,0.309358,0.261761,0.586752
1651139280897,0.700903,0.309345,0.261777,0.586952
1651139280906,0.700903,0.309345,0.261776,0.586951
1651139280916,0.700849,0.309212,0.261934,0.587017
1651139280926,0.700849,0.309212,0.261934,0.587016
1651139280936,0.700738,0.309227,0.261918,0.587147
1651139280947,0.700738,0.309228,0.261918,0.587147
1651139280956,0.70075,0.309325,0.261805,0.587132
1651139280966,0.70075,0.309325,0.261805,0.587132
1651139280976,0.700746,0.309381,0.261739,0.587137
1651139280986,0.700746,0.30938,0.261739,0.587137
1651139280997,0.700878,0.309277,0.261859,0.58698
1651139281006,0.700878,0.309277,0.261859,0.58698
1651139281016,0.700849,0.309326,0.261802,0.587014
1651139281026,0.700849,0.309327,0.261802,0.587014
1651139281037,0.700798,0.309271,0.261868,0.587075
1651139281047,0.700798,0.309271,0.261868,0.587075
1651139281056,0.700698,0.309288,0.26185,0.587193
1651139281066,0.700698,0.309287,0.26185,0.587193
1651139281076,0.700681,0.309322,0.261809,0.587214
1651139281086,0.700682,0.309321,0.261808,0.587214
1651139281101,0.700699,0.309338,0.261787,0.587194
1651139281107,0.700699,0.309338,0.261786,0.587194
1651139281116,0.700754,0.309279,0.261856,0.587129
1651139281126,0.700754,0.309279,0.261856,0.587129
1651139281136,0.700662,0.309298,0.261835,0.587238
1651139281147,0.700661,0.309299,0.261835,0.587238
1651139281157,0.700598,0.30925,0.261892,0.587314
1651139281166,0.700598,0.30925,0.261892,0.587314
1651139281176,0.70057,0.309265,0.261875,0.587347
1651139281186,0.70057,0.309265,0.261875,0.587347
1651139281197,0.700584,0.309297,0.261838,0.587331
1651139281206,0.700584,0.309297,0.261838,0.587331
1651139281216,0.70059997,0.309297,0.261836,0.587312
1651139281226,0.70059997,0.309296,0.261836,0.587312
1651139281236,0.700528,0.30932,0.261809,0.587398
1651139281247,0.700528,0.30932,0.261809,0.587398
1651139281256,0.700514,0.309336,0.261789,0.587414
1651139281266,0.700514,0.309337,0.26179,0.587414
1651139281277,0.700473,0.309371,0.26175,0.587463
1651139281286,0.700473,0.309371,0.26175,0.587463
1651139281297,0.70049,0.309428,0.261681,0.587443
1651139281306,0.70049,0.309428,0.26168,0.587443
1651139281316,0.700566,0.309371,0.261746,0.587354
1651139281326,0.700566,0.309371,0.261746,0.587354
1651139281336,0.700536,0.309349,0.261774,0.587389
1651139281346,0.700536,0.309349,0.261774,0.587389
1651139281356,0.700542,0.309343,0.261781,0.587381
1651139281366,0.700542,0.309342,0.261781,0.587381
1651139281376,0.700641,0.309423,0.261686,0.587263
1651139281386,0.700641,0.309423,0.261686,0.587264
1651139281397,0.700623,0.309373,0.261745,0.587285
1651139281406,0.700623,0.309373,0.261745,0.587285
1651139281416,0.700504,0.309434,0.261673,0.587427
1651139281426,0.700504,0.309434,0.261673,0.587427
1651139281436,0.700449,0.30944,0.261664,0.587494
1651139281447,0.700449,0.30944,0.261663,0.587494
1651139281456,0.700437,0.309404,0.261705,0.587509
1651139281466,0.700437,0.309403,0.261705,0.587509
1651139281476,0.700446,0.309332,0.261788,0.587498
1651139281486,0.700446,0.309332,0.261788,0.587498
1651139281496,0.70038,0.309201,0.261943,0.587576
1651139281506,0.70038,0.309202,0.261944,0.587576
1651139281517,0.700304,0.309239,0.261901,0.587667
1651139281526,0.700303,0.309239,0.261901,0.587667
1651139281536,0.700306,0.309292,0.261838,0.587664
1651139281547,0.700306,0.309291,0.261838,0.587664
